367,820,5
367,881,2
367,902,1
367,1201,2
367,1295,2
367,1359,5
367,1406,5
367,1408,5
367,1477,1
367,1517,2
367,1524,5
367,1699,2
367,1788,1
367,1810,5
367,1817,3
367,2044,1
367,2205,1
367,2311,3
367,2515,5
367,2686,2
367,2815,2
367,2818,1
367,2907,1
367,2965,3
367,2986,2
367,2994,5
46,1660,5
131,1660,2
265,1660,3
299,1660,3
369,1660,3
425,1660,1
840,1660,5
1035,1660,2
1126,1660,2
1332,1660,4
1660,2270,3
1660,2898,5
2,686,2
61,686,1
88,686,5
89,686,1
151,686,3
177,686,1
208,686,1
283,686,2
514,686,5
526,686,3
686,690,3
686,964,5
686,979,5
686,1052,5
686,1498,3
686,1724,1
686,1787,2
686,2476,1
686,2522,5
686,2561,5
0,2465,5
66,2465,2
452,2465,5
714,2465,5
718,2465,1
746,2465,5
1319,2465,3
1600,2465,4
1761,2465,5
2161,2465,5
2465,2512,3
6,1463,4
18,1463,5
28,1463,4
41,1463,3
562,1463,1
634,1463,1
1013,1463,5
1117,1463,3
1304,1463,5
1414,1463,4
1463,1528,3
1463,1869,3
1463,2159,3
24,2513,3
166,2513,3
271,2513,5
312,2513,5
599,2513,2
936,2513,1
1336,2513,1
1777,2513,1
1936,2513,1
2315,2513,3
2513,2995,2
1,1708,1
13,1708,1
293,1708,5
370,1708,2
422,1708,4
481,1708,4
742,1708,2
1386,1708,3
1445,1708,1
1695,1708,1
1708,1861,3
1708,1951,2
1708,2532,3
1708,2591,2
1708,2596,1
1708,2827,4
79,1879,3
279,1879,2
502,1879,4
555,1879,1
960,1879,2
1120,1879,3
1301,1879,2
1367,1879,4
1600,1879,3
1867,1879,5
1879,2432,2
1879,2796,2
1879,2798,1
1879,2833,1
1879,2956,2
0,2947,3
16,2947,4
69,2947,1
247,2947,2
384,2947,1
460,2947,2
1127,2947,4
1724,2947,1
1943,2947,1
2312,2947,3
5,59,1
10,59,2
13,59,4
18,59,5
21,59,1
32,59,3
34,59,5
37,59,2
39,59,4
45,59,1
59,61,4
59,71,2
59,83,1
59,84,5
59,98,4
59,100,1
59,118,3
59,164,2
59,186,1
59,189,2
59,196,5
59,204,2
59,218,4
59,241,3
59,257,1
59,284,1
59,317,1
59,330,4
59,334,1
59,347,2
59,361,5
59,417,3
59,432,1
59,447,5
59,470,4
59,486,1
59,496,2
59,540,2
59,562,3
59,603,4
59,613,2
59,623,2
59,676,2
59,728,2
59,802,4
59,818,5
59,820,2
59,864,3
59,885,5
59,922,4
59,926,5
59,948,2
59,1034,2
59,1094,3
59,1173,3
59,1272,3
59,1294,3
59,1442,2
59,1500,4
59,1599,3
59,1652,1
59,1758,4
59,1859,2
59,2178,5
59,2331,2
59,2504,5
59,2563,4
59,2661,4
59,2676,5
59,2730,5
59,2788,4
59,2795,4
59,2982,5
14,1690,1
42,1690,2
71,1690,5
327,1690,3
456,1690,1
645,1690,1
1039,1690,4
1090,1690,2
1475,1690,1
1571,1690,2
1690,1982,1
1690,2824,4
10,1703,4
53,1703,5
132,1703,5
139,1703,5
204,1703,4
371,1703,3
389,1703,4
1296,1703,5
1318,1703,5
1386,1703,4
1703,1868,1
1703,2495,4
1703,2868,3
1703,2873,2
8,1799,2
75,1799,4
129,1799,4
205,1799,3
437,1799,5
454,1799,1
811,1799,1
932,1799,5
1355,1799,2
1389,1799,3
1799,1837,2
1799,1965,5
1799,2231,4
1799,2302,2
1799,2427,3
1799,2499,5
1799,2567,3
1799,2656,3
1799,2661,4
8,2538,1
68,2538,3
297,2538,3
683,2538,1
845,2538,2
1216,2538,1
1547,2538,2
1794,2538,4
2099,2538,1
2280,2538,1
2538,2569,2
2,309,1
12,309,1
15,309,4
30,309,5
33,309,2
46,309,2
56,309,4
72,309,5
201,309,2
214,309,4
309,323,1
309,366,4
309,440,1
309,530,3
309,912,4
309,1037,5
309,1131,4
309,1148,3
309,1318,4
309,1380,1
309,1711,2
309,1851,4
309,1933,4
309,2291,3
309,2387,2
309,2678,4
309,2743,3
309,2745,3
122,1731,1
148,1731,2
371,1731,4
473,1731,4
568,1731,1
601,1731,1
1073,1731,2
1388,1731,2
1400,1731,2
1421,1731,3
1731,1939,4
1731,1948,1
1731,1963,4
15,2023,1
73,2023,2
130,2023,1
136,2023,1
430,2023,2
947,2023,5
1011,2023,4
1115,2023,2
1353,2023,3
1483,2023,2
2023,2746,4
2023,2750,3
16,289,2
39,289,4
81,289,4
106,289,4
108,289,2
143,289,1
149,289,1
203,289,4
228,289,1
276,289,4
289,339,5
289,369,5
289,370,4
289,431,1
289,435,5
289,524,5
289,682,4
289,942,5
289,1049,4
289,1370,2
289,1390,4
289,1567,2
289,1607,2
289,1715,3
289,1930,5
289,2017,1
289,2265,5
289,2517,1
289,2729,1
289,2990,3
17,797,2
118,797,5
130,797,3
286,797,1
291,797,2
308,797,2
326,797,1
427,797,2
525,797,3
535,797,3
797,1298,1
797,1547,4
797,1821,2
797,2006,5
797,2076,2
797,2262,1
797,2971,5
4,48,2
5,48,2
7,48,2
14,48,1
17,48,2
33,48,4
34,48,1
36,48,2
40,48,2
44,48,5
48,62,2
48,79,2
48,94,4
48,108,2
48,162,2
48,166,2
48,168,2
48,174,5
48,175,2
48,182,3
48,229,1
48,242,5
48,267,3
48,271,3
48,348,3
48,399,4
48,405,3
48,450,3
48,488,1
48,491,3
48,492,5
48,506,5
48,527,3
48,561,5
48,582,5
48,593,5
48,600,4
48,669,3
48,678,2
48,923,3
48,938,1
48,999,4
48,1008,4
48,1100,2
48,1146,2
48,1176,3
48,1207,1
48,1235,4
48,1289,5
48,1303,1
48,1348,3
48,1359,2
48,1398,3
48,1410,2
48,1472,3
48,1479,2
48,1534,5
48,1579,1
48,1697,4
48,1785,4
48,1824,3
48,2117,4
48,2138,5
48,2145,1
48,2157,2
48,2174,3
48,2210,1
48,2235,4
48,2262,2
48,2276,5
48,2326,3
48,2374,1
48,2406,1
48,2558,5
48,2594,1
48,2615,1
48,2617,4
48,2665,5
48,2694,4
48,2702,4
48,2813,1
18,1892,4
84,1892,5
170,1892,2
407,1892,3
676,1892,1
968,1892,4
1134,1892,4
1440,1892,3
1709,1892,3
1804,1892,4
1892,2304,2
1892,2452,1
1892,2511,3
1892,2523,2
1892,2593,3
1892,2745,5
1892,2770,5
0,938,5
8,938,4
43,938,4
44,938,1
48,938,1
70,938,1
496,938,1
562,938,1
598,938,1
712,938,4
938,1141,4
938,1256,3
938,1804,3
938,2115,5
938,2220,4
938,2397,5
938,2801,2
9,1513,2
13,1513,5
46,1513,5
276,1513,3
360,1513,5
1014,1513,4
1147,1513,3
1275,1513,1
1281,1513,5
1440,1513,4
1513,1812,4
1513,2602,3
58,2321,3
98,2321,2
158,2321,3
418,2321,3
435,2321,2
634,2321,3
1159,2321,3
1270,2321,4
1348,2321,2
1798,2321,2
13,1375,3
21,1375,4
182,1375,1
208,1375,5
224,1375,4
235,1375,2
482,1375,3
929,1375,1
1136,1375,3
1365,1375,3
1375,1486,3
1375,1809,4
5,316,3
10,316,1
45,316,5
76,316,4
77,316,5
79,316,5
86,316,3
130,316,1
236,316,2
241,316,4
316,335,4
316,413,2
316,469,3
316,613,2
316,745,4
316,948,5
316,1046,1
316,1340,5
316,1638,2
316,1717,2
316,2620,3
316,2948,4
13,2313,5
69,2313,5
113,2313,3
246,2313,1
336,2313,3
453,2313,5
469,2313,5
578,2313,2
1220,2313,1
2282,2313,5
0,980,2
13,980,5
15,980,5
200,980,5
240,980,5
280,980,1
320,980,1
478,980,4
607,980,5
922,980,2
980,1126,3
980,1207,5
980,1434,4
980,1577,3
980,2691,3
980,2852,5
980,2969,3
10,2504,1
20,2504,1
59,2504,5
120,2504,5
239,2504,4
297,2504,5
435,2504,1
551,2504,4
787,2504,3
1446,2504,4
5,311,3
11,311,5
65,311,1
66,311,4
67,311,4
70,311,5
142,311,1
234,311,3
256,311,1
277,311,1
311,349,1
311,844,1
311,969,4
311,1232,5
311,1494,5
311,1595,1
0,2726,5
1,2726,4
2,2726,3
206,2726,5
314,2726,1
567,2726,4
922,2726,4
1333,2726,4
2400,2726,4
2445,2726,3
11,863,3
13,863,4
28,863,3
30,863,3
65,863,3
127,863,2
179,863,1
224,863,3
315,863,1
602,863,3
863,1037,2
863,2474,2
4,1581,5
110,1581,5
287,1581,1
302,1581,5
368,1581,3
452,1581,2
679,1581,1
720,1581,1
922,1581,3
1445,1581,5
1581,2636,4
1581,2851,2
1581,2918,2
2,922,4
7,922,4
59,922,4
137,922,1
313,922,5
356,922,2
416,922,3
501,922,5
544,922,4
711,922,1
922,956,1
922,980,2
922,994,2
922,1330,5
922,1393,2
922,1442,4
922,1581,3
922,2652,1
922,2698,4
922,2726,4
922,2888,5
922,2953,4
52,843,4
138,843,4
143,843,4
192,843,3
214,843,5
257,843,3
386,843,5
435,843,4
466,843,5
721,843,2
843,1023,4
843,1459,4
843,1641,5
843,1784,5
24,2166,3
28,2166,2
84,2166,1
115,2166,1
144,2166,4
239,2166,5
581,2166,4
877,2166,1
1910,2166,4
2096,2166,1
2166,2603,1
105,2196,2
235,2196,3
593,2196,1
657,2196,5
786,2196,1
1000,2196,4
1433,2196,3
1452,2196,3
1511,2196,3
1810,2196,4
37,1537,1
256,1537,2
291,1537,2
456,1537,3
468,1537,1
576,1537,2
611,1537,3
753,1537,1
1147,1537,4
1428,1537,3
1537,1861,5
1537,1900,3
1537,1979,3
1537,2183,1
1537,2917,3
5,2257,5
20,2257,3
21,2257,3
41,2257,4
194,2257,4
535,2257,3
813,2257,3
819,2257,3
1496,2257,5
1798,2257,5
12,2416,5
168,2416,4
274,2416,3
616,2416,3
913,2416,5
1159,2416,5
1162,2416,1
1730,2416,4
2186,2416,2
2311,2416,5
2416,2592,2
14,1625,3
17,1625,2
26,1625,4
63,1625,3
171,1625,3
345,1625,2
364,1625,5
425,1625,1
1146,1625,5
1479,1625,4
1625,1728,5
1625,2792,4
1625,2816,1
21,1067,5
22,1067,5
108,1067,5
117,1067,2
123,1067,1
145,1067,1
353,1067,5
401,1067,2
550,1067,3
947,1067,4
1067,1480,2
1067,1813,5
1067,1870,3
1067,2521,3
1067,2851,3
1067,2903,4
10,2310,5
202,2310,3
242,2310,3
304,2310,3
595,2310,5
1548,2310,4
1586,2310,1
1696,2310,4
1744,2310,5
1916,2310,3
2,1798,5
43,1798,2
72,1798,2
134,1798,4
266,1798,5
273,1798,2
813,1798,1
1224,1798,5
1288,1798,5
1454,1798,5
1798,2144,5
1798,2257,5
1798,2321,2
1798,2393,1
1,695,1
10,695,3
17,695,3
33,695,1
102,695,4
274,695,1
321,695,5
402,695,1
469,695,4
552,695,1
695,838,4
695,1094,5
695,1209,1
695,1801,5
0,1237,5
11,1237,2
13,1237,2
299,1237,4
514,1237,5
617,1237,4
931,1237,2
1081,1237,5
1160,1237,1
1165,1237,5
1237,1314,4
1237,1496,3
1237,1529,1
1237,1588,5
1237,1742,4
1237,1795,5
1237,2813,4
14,1250,5
39,1250,4
160,1250,4
212,1250,3
361,1250,1
415,1250,5
450,1250,3
522,1250,4
908,1250,5
1104,1250,4
1250,1824,4
1250,2715,1
335,2747,4
777,2747,1
1357,2747,2
1359,2747,3
1515,2747,2
1836,2747,3
1890,2747,1
1985,2747,2
2600,2747,5
2606,2747,4
35,2978,5
45,2978,3
169,2978,2
607,2978,3
821,2978,1
1241,2978,1
1382,2978,2
1454,2978,2
1861,2978,2
2266,2978,3
1,667,5
11,667,4
25,667,1
33,667,1
49,667,3
50,667,1
293,667,5
385,667,1
429,667,3
647,667,5
667,775,4
667,1183,2
667,1638,3
667,1675,3
667,1920,3
667,2111,3
13,474,4
30,474,1
33,474,5
105,474,2
176,474,4
188,474,3
328,474,2
348,474,1
415,474,4
453,474,1
474,607,3
474,757,5
474,1277,2
474,1299,2
474,1330,5
474,2723,2
55,1346,3
142,1346,3
306,1346,1
473,1346,1
610,1346,5
621,1346,3
892,1346,5
1160,1346,5
1178,1346,3
1196,1346,5
1346,1385,2
1346,2101,4
1346,2192,1
1346,2209,2
1346,2332,1
1346,2558,4
2,26,1
5,26,2
8,26,1
10,26,4
12,26,5
13,26,2
14,26,5
15,26,5
18,26,2
19,26,2
26,28,2
26,46,2
26,56,1
26,72,3
26,113,2
26,116,4
26,127,5
26,142,1
26,159,5
26,171,4
26,209,3
26,212,1
26,231,4
26,264,5
26,344,3
26,368,5
26,398,5
26,425,5
26,553,1
26,587,1
26,594,5
26,604,1
26,607,1
26,708,2
26,731,1
26,773,4
26,801,4
26,995,1
26,1094,3
26,1194,4
26,1354,3
26,1443,2
26,1511,1
26,1584,5
26,1608,3
26,1625,4
26,1709,1
26,1711,5
26,1753,1
26,1795,5
26,1871,5
26,1929,4
26,1942,5
26,2020,5
26,2104,3
26,2266,4
26,2307,5
26,2381,3
26,2821,4
26,2892,1
26,2942,1
26,2968,2
61,2797,2
82,2797,4
171,2797,3
264,2797,5
879,2797,2
900,2797,4
1096,2797,4
1203,2797,2
2022,2797,4
2531,2797,3
3,831,2
5,831,1
39,831,3
53,831,1
77,831,2
138,831,1
287,831,1
543,831,2
647,831,1
749,831,4
831,1053,4
831,1426,5
11,1464,5
68,1464,1
139,1464,4
344,1464,5
371,1464,1
384,1464,4
399,1464,1
560,1464,4
992,1464,3
1062,1464,1
1464,1640,3
1464,2176,4
1464,2279,1
1464,2934,2
3,2381,1
11,2381,1
26,2381,3
75,2381,2
88,2381,5
188,2381,3
1158,2381,2
1512,2381,2
1520,2381,4
1672,2381,5
2381,2746,4
35,2839,1
86,2839,5
404,2839,2
500,2839,2
947,2839,3
1288,2839,5
1787,2839,3
1794,2839,5
1986,2839,1
2827,2839,4
21,256,3
32,256,1
35,256,3
49,256,5
53,256,3
54,256,5
79,256,5
106,256,3
142,256,2
197,256,5
256,311,1
256,357,5
256,387,5
256,429,3
256,447,4
256,464,4
256,534,1
256,563,1
256,572,5
256,639,3
256,649,5
256,700,2
256,827,2
256,866,2
256,878,4
256,990,1
256,1060,4
256,1126,3
256,1129,5
256,1140,3
256,1155,4
256,1329,4
256,1331,3
256,1365,4
256,1435,3
256,1437,2
256,1527,4
256,1537,2
256,1647,2
256,1671,5
256,1691,3
256,1724,3
256,1756,4
256,1855,2
256,1862,4
256,2089,4
256,2159,5
256,2468,5
256,2472,1
256,2507,3
256,2870,5
132,2231,3
202,2231,1
228,2231,1
290,2231,1
388,2231,3
645,2231,3
1515,2231,5
1544,2231,2
1799,2231,4
1805,2231,2
2231,2791,4
21,1318,5
47,1318,1
213,1318,1
296,1318,1
309,1318,4
365,1318,4
416,1318,5
545,1318,4
739,1318,3
1060,1318,3
1318,1703,5
1318,2334,4
1318,2490,3
1318,2859,1
1318,2901,3
21,1051,4
52,1051,4
69,1051,3
264,1051,4
590,1051,1
717,1051,2
730,1051,4
880,1051,1
1000,1051,3
1030,1051,4
1051,1522,3
1051,1764,4
1051,1894,3
1051,2674,5
1051,2866,5
2,93,2
7,93,3
14,93,3
17,93,2
45,93,4
55,93,1
73,93,3
75,93,1
78,93,1
89,93,5
93,101,2
93,124,2
93,181,4
93,300,1
93,321,2
93,327,4
93,332,4
93,337,2
93,425,4
93,473,5
93,483,2
93,624,4
93,772,5
93,817,2
93,820,1
93,1070,3
93,1684,2
93,1838,4
93,2217,4
93,2392,2
93,2955,1
14,1327,2
33,1327,3
52,1327,2
70,1327,3
464,1327,2
943,1327,1
1009,1327,4
1121,1327,5
1269,1327,5
1284,1327,2
1327,1526,4
1327,1589,2
1327,1914,1
1327,2484,4
5,2486,3
11,2486,1
22,2486,2
39,2486,3
50,2486,1
110,2486,4
157,2486,2
1127,2486,5
1687,2486,1
1997,2486,2
2486,2535,1
17,1744,5
39,1744,4
44,1744,2
99,1744,4
165,1744,2
357,1744,1
446,1744,5
910,1744,1
963,1744,3
1009,1744,5
1744,1839,2
1744,2220,1
1744,2310,5
1744,2355,5
1744,2799,4
1744,2802,2
15,1686,2
23,1686,3
49,1686,1
92,1686,4
416,1686,2
488,1686,1
489,1686,3
779,1686,5
890,1686,4
1606,1686,3
1686,1767,4
1686,1886,4
1686,2271,2
1686,2406,3
1686,2738,4
3,1594,2
172,1594,4
220,1594,4
240,1594,5
371,1594,3
446,1594,4
802,1594,3
835,1594,3
1167,1594,5
1428,1594,5
1594,1712,1
1594,1791,2
1594,2266,1
16,2036,1
83,2036,5
130,2036,4
211,2036,3
327,2036,1
363,2036,4
495,2036,3
822,2036,3
1140,2036,2
1307,2036,4
2036,2302,3
2036,2355,3
2036,2581,5
2036,2985,5
12,547,3
43,547,5
67,547,5
192,547,3
228,547,5
270,547,2
282,547,1
352,547,4
369,547,4
450,547,2
547,558,2
547,560,4
547,618,1
547,784,4
547,1026,2
547,1123,3
547,1473,2
547,1910,2
547,2255,5
135,2605,3
269,2605,3
600,2605,5
856,2605,1
1347,2605,2
1627,2605,1
2001,2605,3
2108,2605,4
2362,2605,2
2420,2605,4
2605,2689,5
1,1341,3
41,1341,4
135,1341,4
169,1341,1
201,1341,3
239,1341,5
518,1341,2
666,1341,3
870,1341,2
963,1341,1
1341,2745,1
67,1978,5
78,1978,2
163,1978,3
182,1978,5
225,1978,5
396,1978,2
449,1978,5
483,1978,2
566,1978,1
1536,1978,1
1978,2972,1
5,295,5
12,295,5
13,295,4
40,295,3
68,295,2
82,295,5
100,295,5
116,295,3
137,295,4
175,295,2
295,386,3
295,394,4
295,503,1
295,620,4
295,632,4
295,757,4
295,869,1
295,875,4
295,1128,2
295,1190,5
295,1203,1
295,1481,3
295,1734,3
295,1811,1
295,1917,4
295,2384,1
295,2402,1
295,2497,5
295,2547,5
295,2589,1
295,2731,3
5,632,5
14,632,1
50,632,5
53,632,5
168,632,5
174,632,4
183,632,4
201,632,3
210,632,5
295,632,4
632,727,4
632,798,3
632,932,3
632,982,1
632,1105,4
632,1345,5
632,1358,4
632,1436,1
632,1617,5
632,1661,3
632,1721,5
632,1747,3
632,1768,1
632,2078,2
632,2275,5
632,2757,2
17,2318,2
148,2318,3
242,2318,4
252,2318,5
312,2318,5
331,2318,2
578,2318,2
702,2318,5
921,2318,5
1056,2318,4
15,1648,5
16,1648,1
109,1648,3
168,1648,2
255,1648,5
331,1648,1
387,1648,3
880,1648,3
1126,1648,1
1620,1648,5
1648,1790,5
1648,2007,4
1648,2428,5
1648,2838,2
7,2243,1
11,2243,3
14,2243,5
18,2243,2
167,2243,1
170,2243,3
192,2243,3
304,2243,2
736,2243,4
1398,2243,1
2243,2362,1
2243,2533,1
2243,2584,2
0,1805,4
18,1805,1
177,1805,5
218,1805,5
352,1805,5
640,1805,5
749,1805,1
887,1805,5
1337,1805,4
1684,1805,5
1805,2231,2
1805,2575,4
43,643,5
54,643,4
161,643,1
204,643,5
326,643,2
355,643,1
409,643,1
467,643,5
487,643,4
599,643,4
643,1168,2
643,1259,2
643,1428,4
643,1598,4
643,1626,2
643,1649,2
643,1724,3
643,1809,5
643,1857,5
643,1894,3
643,1910,4
643,2065,4
643,2069,1
643,2154,1
643,2164,4
643,2286,2
643,2337,2
643,2429,2
643,2456,1
643,2515,2
104,2686,5
367,2686,2
395,2686,5
497,2686,3
648,2686,2
961,2686,3
969,2686,4
1229,2686,2
1627,2686,2
2272,2686,2
2686,2767,4
5,2045,5
8,2045,2
16,2045,5
168,2045,3
221,2045,4
483,2045,3
545,2045,1
877,2045,1
1271,2045,3
1294,2045,3
2045,2097,1
44,2991,2
150,2991,5
301,2991,3
519,2991,3
950,2991,4
1029,2991,1
1525,2991,3
1608,2991,2
1882,2991,3
2019,2991,5
11,2685,3
28,2685,5
117,2685,2
623,2685,2
1691,2685,1
1724,2685,1
2019,2685,1
2088,2685,4
2150,2685,3
2237,2685,1
6,1595,2
11,1595,3
46,1595,3
208,1595,4
311,1595,1
621,1595,5
624,1595,2
873,1595,4
880,1595,2
1282,1595,5
1595,2401,5
1595,2813,3
17,1944,1
35,1944,1
77,1944,2
399,1944,2
576,1944,4
641,1944,1
649,1944,5
707,1944,3
911,1944,3
1568,1944,3
137,1393,5
196,1393,2
417,1393,5
426,1393,1
495,1393,5
497,1393,1
685,1393,4
922,1393,2
1159,1393,1
1163,1393,5
1393,1732,1
1393,2146,1
1393,2741,2
1393,2956,2
10,2941,3
14,2941,3
78,2941,5
395,2941,4
460,2941,1
475,2941,3
627,2941,2
1117,2941,4
1364,2941,4
1618,2941,2
0,45,3
1,45,5
2,45,3
4,45,5
5,45,3
10,45,1
13,45,5
23,45,4
32,45,5
40,45,5
45,49,2
45,55,4
45,56,5
45,59,1
45,78,2
45,90,5
45,93,4
45,99,5
45,103,2
45,106,2
45,115,2
45,116,3
45,130,1
45,138,4
45,148,2
45,150,3
45,165,3
45,166,2
45,184,1
45,229,4
45,249,1
45,265,5
45,283,1
45,286,5
45,307,3
45,316,5
45,326,3
45,341,3
45,346,3
45,373,2
45,395,3
45,426,2
45,459,4
45,507,5
45,525,3
45,594,2
45,621,4
45,623,5
45,645,5
45,661,1
45,662,4
45,690,3
45,704,3
45,712,5
45,722,5
45,723,4
45,732,1
45,766,3
45,775,2
45,834,5
45,853,4
45,868,4
45,900,5
45,924,2
45,948,4
45,981,2
45,1021,3
45,1024,5
45,1136,3
45,1143,3
45,1196,2
45,1199,1
45,1255,5
45,1271,1
45,1380,1
45,1392,2
45,1410,5
45,1432,5
45,1471,5
45,1499,1
45,1538,2
45,1557,5
45,1573,5
45,1583,3
45,1600,2
45,1623,1
45,1636,3
45,1663,2
45,1758,2
45,1796,5
45,1866,1
45,1876,3
45,1880,4
45,1925,5
45,1952,3
45,1953,5
45,2020,1
45,2060,5
45,2092,3
45,2094,4
45,2095,5
45,2102,2
45,2103,4
45,2110,2
45,2146,1
45,2245,3
45,2267,3
45,2371,4
45,2476,4
45,2550,3
45,2608,2
45,2610,3
45,2755,5
45,2758,5
45,2765,5
45,2801,4
45,2828,1
45,2860,1
45,2878,4
45,2892,4
45,2978,3
32,294,2
66,294,4
134,294,2
143,294,3
171,294,1
172,294,4
202,294,4
261,294,1
268,294,4
291,294,1
294,302,3
294,364,5
294,409,5
294,493,5
294,530,3
294,659,2
294,747,3
294,787,2
294,840,4
294,1027,4
294,1042,4
294,1107,4
294,1128,1
294,1171,1
294,1252,4
294,1354,2
294,1511,1
294,1915,1
294,2252,4
294,2320,4
294,2382,1
294,2455,1
294,2522,2
294,2849,4
294,2915,2
18,2000,1
35,2000,5
128,2000,5
204,2000,4
370,2000,3
554,2000,5
693,2000,5
791,2000,5
1231,2000,5
1973,2000,5
2000,2085,4
2000,2276,5
2000,2766,4
13,1496,5
287,1496,3
327,1496,4
365,1496,4
375,1496,5
727,1496,2
872,1496,3
1185,1496,3
1229,1496,4
1237,1496,3
1496,1820,1
1496,2257,5
1496,2433,3
1496,2756,3
0,409,4
4,409,5
10,409,1
15,409,1
18,409,3
114,409,4
266,409,2
269,409,2
294,409,5
337,409,4
409,416,5
409,494,1
409,643,1
409,712,3
409,906,5
409,926,2
409,1035,1
409,1204,1
409,1460,3
409,1849,3
409,2156,1
409,2208,4
409,2805,3
7,1072,3
39,1072,4
103,1072,2
169,1072,3
293,1072,3
360,1072,2
424,1072,1
461,1072,5
532,1072,5
653,1072,3
1072,1154,5
1072,1220,5
1072,1410,1
1072,1519,5
1072,1624,1
1072,1951,5
211,2855,3
237,2855,1
801,2855,3
881,2855,5
1579,2855,3
1689,2855,4
1706,2855,5
2184,2855,4
2639,2855,2
2724,2855,1
5,1458,1
14,1458,3
129,1458,2
135,1458,3
258,1458,3
615,1458,1
773,1458,1
996,1458,3
1203,1458,5
1351,1458,4
1458,1833,3
1458,1846,5
1458,1923,5
1458,2013,3
1458,2634,2
1458,2892,1
5,2849,5
68,2849,4
161,2849,1
240,2849,5
294,2849,4
710,2849,3
773,2849,4
1511,2849,5
1603,2849,2
1865,2849,2
47,1541,3
55,1541,5
143,1541,2
369,1541,1
391,1541,4
416,1541,2
465,1541,4
565,1541,1
1008,1541,4
1110,1541,3
